account_id,instrument,side,units,entry_ticket,entry_timestamp,entry_price,stop_loss,take_profit,exit_ticket,exit_timestamp,exit_price,close_type,price_change,pnl,pnl_currency,holding_minutes
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T00:02:42+00:00,1.31547,,,,2025-11-14T00:19:25+00:00,1.31604,STOP_LOSS_ORDER,-0.00057,-5.70,USD,16.72
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T00:21:46+00:00,1.31601,,,,2025-11-14T00:37:47+00:00,1.31508,TAKE_PROFIT_ORDER,0.00093,9.30,USD,16.02
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T00:39:26+00:00,1.31470,,,,2025-11-14T00:47:02+00:00,1.31375,TAKE_PROFIT_ORDER,0.00095,9.50,USD,7.60
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T00:48:20+00:00,1.31363,,,,2025-11-14T00:54:24+00:00,1.31419,STOP_LOSS_ORDER,-0.00056,-5.60,USD,6.07
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T00:55:58+00:00,1.31390,,,,2025-11-14T00:57:44+00:00,1.31449,STOP_LOSS_ORDER,-0.00059,-5.90,USD,1.77
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T00:59:45+00:00,1.31484,,,,2025-11-14T03:20:13+00:00,1.31533,STOP_LOSS_ORDER,-0.00049,-4.90,USD,140.47
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T03:50:18+00:00,1.31492,,,,2025-11-14T04:51:45+00:00,1.31398,TAKE_PROFIT_ORDER,0.00094,9.40,USD,61.45
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T04:53:46+00:00,1.31391,,,,2025-11-14T04:58:40+00:00,1.31448,STOP_LOSS_ORDER,-0.00057,-5.70,USD,4.90
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T05:00:06+00:00,1.31440,,,,2025-11-14T05:30:24+00:00,1.31499,STOP_LOSS_ORDER,-0.00059,-5.90,USD,30.30
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T05:50:17+00:00,1.31416,,,,2025-11-14T05:54:26+00:00,1.31473,STOP_LOSS_ORDER,-0.00057,-5.70,USD,4.15
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T06:50:58+00:00,1.31438,,,,2025-11-14T07:01:57+00:00,1.31494,STOP_LOSS_ORDER,-0.00056,-5.60,USD,10.98
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T07:20:49+00:00,1.31406,,,,2025-11-14T07:24:26+00:00,1.31309,TAKE_PROFIT_ORDER,0.00097,9.70,USD,3.62
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T07:25:53+00:00,1.31276,,,,2025-11-14T07:31:05+00:00,1.31329,STOP_LOSS_ORDER,-0.00053,-5.30,USD,5.20
101-004-30719775-010,GBP/USD,Sell,10000.00,,2025-11-14T07:33:22+00:00,1.31395,,,,2025-11-14T07:34:00+00:00,1.31451,STOP_LOSS_ORDER,-0.00056,-5.60,USD,0.63
