account_id,instrument,side,units,entry_ticket,entry_timestamp,entry_price,stop_loss,take_profit,exit_ticket,exit_timestamp,exit_price,close_type,price_change,pnl,pnl_currency,holding_minutes
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T13:16:26+00:00,1.31699,,,,2025-11-14T13:28:43+00:00,1.31640,STOP_LOSS_ORDER,-0.00059,-118.00,USD,12.28
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T13:35:38+00:00,1.31671,,,,2025-11-14T13:40:43+00:00,1.31611,STOP_LOSS_ORDER,-0.00060,-120.00,USD,5.08
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T13:43:26+00:00,1.31681,,,,2025-11-14T13:44:31+00:00,1.31624,STOP_LOSS_ORDER,-0.00057,-114.00,USD,1.08
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T13:55:09+00:00,1.31642,,,,2025-11-14T14:02:18+00:00,1.31585,STOP_LOSS_ORDER,-0.00057,-114.00,USD,7.15
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T14:20:53+00:00,1.31705,,,,2025-11-14T14:26:16+00:00,1.31649,STOP_LOSS_ORDER,-0.00056,-112.00,USD,5.38
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T14:35:34+00:00,1.31737,,,,2025-11-14T14:36:33+00:00,1.31680,STOP_LOSS_ORDER,-0.00057,-114.00,USD,0.98
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T14:39:33+00:00,1.31750,,,,2025-11-14T14:40:39+00:00,1.31695,STOP_LOSS_ORDER,-0.00055,-110.00,USD,1.10
101-004-30719775-006,GBP/USD,Sell,200000.00,,2025-11-14T15:05:25+00:00,1.31442,,,,2025-11-14T15:13:19+00:00,1.31502,STOP_LOSS_ORDER,-0.00060,-120.00,USD,7.90
101-004-30719775-006,GBP/USD,Sell,200000.00,,2025-11-14T15:18:31+00:00,1.31477,,,,2025-11-14T15:21:32+00:00,1.31536,STOP_LOSS_ORDER,-0.00059,-118.00,USD,3.02
101-004-30719775-006,GBP/USD,Sell,200000.00,,2025-11-14T15:24:59+00:00,1.31476,,,,2025-11-14T15:35:17+00:00,1.31381,TAKE_PROFIT_ORDER,0.00095,190.00,USD,10.30
101-004-30719775-006,GBP/USD,Sell,200000.00,,2025-11-14T15:36:49+00:00,1.31325,,,,2025-11-14T15:47:56+00:00,1.31384,STOP_LOSS_ORDER,-0.00059,-118.00,USD,11.12
101-004-30719775-006,GBP/USD,Sell,200000.00,,2025-11-14T15:49:41+00:00,1.31366,,,,2025-11-14T16:01:44+00:00,1.31423,STOP_LOSS_ORDER,-0.00057,-114.00,USD,12.05
101-004-30719775-006,GBP/USD,Sell,200000.00,,2025-11-14T16:03:51+00:00,1.31415,,,,2025-11-14T16:09:53+00:00,1.31470,STOP_LOSS_ORDER,-0.00055,-110.00,USD,6.03
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T16:31:53+00:00,1.31608,,,,2025-11-14T16:35:36+00:00,1.31553,STOP_LOSS_ORDER,-0.00055,-110.00,USD,3.72
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T16:56:04+00:00,1.31596,,,,2025-11-14T17:00:13+00:00,1.31538,STOP_LOSS_ORDER,-0.00058,-116.00,USD,4.15
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T17:05:53+00:00,1.31596,,,,2025-11-14T17:08:31+00:00,1.31541,STOP_LOSS_ORDER,-0.00055,-110.00,USD,2.63
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T18:36:03+00:00,1.31626,,,,2025-11-14T18:42:58+00:00,1.31568,STOP_LOSS_ORDER,-0.00058,-116.00,USD,6.92
101-004-30719775-006,GBP/USD,Buy,200000.00,,2025-11-14T19:15:53+00:00,1.31619,,,,2025-11-14T19:32:13+00:00,1.31561,STOP_LOSS_ORDER,-0.00058,-116.00,USD,16.33
