time,time_utc,open,high,low,close,volume,complete
2025-08-25 16:00:00+01:00,2025-08-25 15:00:00+00:00,147.488,147.674,147.4,147.612,12612,True
2025-08-25 17:00:00+01:00,2025-08-25 16:00:00+00:00,147.613,147.632,147.517,147.538,9865,True
2025-08-25 18:00:00+01:00,2025-08-25 17:00:00+00:00,147.538,147.598,147.502,147.564,8597,True
2025-08-25 19:00:00+01:00,2025-08-25 18:00:00+00:00,147.564,147.826,147.536,147.808,9346,True
2025-08-25 20:00:00+01:00,2025-08-25 19:00:00+00:00,147.808,147.942,147.79,147.824,9334,True
2025-08-25 21:00:00+01:00,2025-08-25 20:00:00+00:00,147.823,147.826,147.664,147.753,4741,True
2025-08-25 22:00:00+01:00,2025-08-25 21:00:00+00:00,147.752,147.834,147.71,147.714,1433,True
2025-08-25 23:00:00+01:00,2025-08-25 22:00:00+00:00,147.71,147.796,147.692,147.734,1895,True
2025-08-26 00:00:00+01:00,2025-08-25 23:00:00+00:00,147.732,147.856,147.696,147.817,3261,True
2025-08-26 01:00:00+01:00,2025-08-26 00:00:00+00:00,147.815,147.88,146.988,147.112,37399,True
2025-08-26 02:00:00+01:00,2025-08-26 01:00:00+00:00,147.112,147.379,147.11,147.319,11971,True
2025-08-26 03:00:00+01:00,2025-08-26 02:00:00+00:00,147.318,147.608,147.256,147.523,10697,True
2025-08-26 04:00:00+01:00,2025-08-26 03:00:00+00:00,147.522,147.808,147.52,147.797,9211,True
2025-08-26 05:00:00+01:00,2025-08-26 04:00:00+00:00,147.796,147.814,147.722,147.769,7162,True
2025-08-26 06:00:00+01:00,2025-08-26 05:00:00+00:00,147.77,147.89,147.67,147.714,8595,True
2025-08-26 07:00:00+01:00,2025-08-26 06:00:00+00:00,147.716,147.831,147.637,147.777,13385,True
2025-08-26 08:00:00+01:00,2025-08-26 07:00:00+00:00,147.776,147.91,147.639,147.696,18046,True
2025-08-26 09:00:00+01:00,2025-08-26 08:00:00+00:00,147.696,147.701,147.494,147.574,13268,True
2025-08-26 10:00:00+01:00,2025-08-26 09:00:00+00:00,147.574,147.624,147.49,147.55,10402,True
2025-08-26 11:00:00+01:00,2025-08-26 10:00:00+00:00,147.55,147.67,147.473,147.588,9332,True
2025-08-26 12:00:00+01:00,2025-08-26 11:00:00+00:00,147.588,147.624,147.399,147.466,10366,True
2025-08-26 13:00:00+01:00,2025-08-26 12:00:00+00:00,147.466,147.55,147.328,147.544,13196,True
2025-08-26 14:00:00+01:00,2025-08-26 13:00:00+00:00,147.544,147.686,147.536,147.552,14991,True
2025-08-26 15:00:00+01:00,2025-08-26 14:00:00+00:00,147.552,147.722,147.488,147.502,17312,True
2025-08-26 16:00:00+01:00,2025-08-26 15:00:00+00:00,147.502,147.503,147.295,147.319,13099,True
2025-08-26 17:00:00+01:00,2025-08-26 16:00:00+00:00,147.317,147.317,147.1,147.306,9729,True
2025-08-26 18:00:00+01:00,2025-08-26 17:00:00+00:00,147.306,147.392,147.274,147.392,8104,True
2025-08-26 19:00:00+01:00,2025-08-26 18:00:00+00:00,147.392,147.545,147.336,147.381,8935,True
2025-08-26 20:00:00+01:00,2025-08-26 19:00:00+00:00,147.38,147.444,147.305,147.434,7391,True
2025-08-26 21:00:00+01:00,2025-08-26 20:00:00+00:00,147.435,147.49,147.402,147.43,5034,True
2025-08-26 22:00:00+01:00,2025-08-26 21:00:00+00:00,147.387,147.41,147.31,147.406,586,True
2025-08-26 23:00:00+01:00,2025-08-26 22:00:00+00:00,147.402,147.484,147.363,147.436,1814,True
2025-08-27 00:00:00+01:00,2025-08-26 23:00:00+00:00,147.438,147.509,147.361,147.474,3588,True
2025-08-27 01:00:00+01:00,2025-08-27 00:00:00+00:00,147.478,147.584,147.406,147.584,9907,True
2025-08-27 02:00:00+01:00,2025-08-27 01:00:00+00:00,147.584,147.652,147.514,147.604,9805,True
2025-08-27 03:00:00+01:00,2025-08-27 02:00:00+00:00,147.603,147.738,147.602,147.722,6648,True
2025-08-27 04:00:00+01:00,2025-08-27 03:00:00+00:00,147.722,147.852,147.714,147.834,5769,True
2025-08-27 05:00:00+01:00,2025-08-27 04:00:00+00:00,147.832,147.96,147.83,147.944,6289,True
2025-08-27 06:00:00+01:00,2025-08-27 05:00:00+00:00,147.944,147.972,147.806,147.816,7637,True
2025-08-27 07:00:00+01:00,2025-08-27 06:00:00+00:00,147.816,147.842,147.656,147.715,8105,True
2025-08-27 08:00:00+01:00,2025-08-27 07:00:00+00:00,147.714,147.898,147.714,147.758,10614,True
2025-08-27 09:00:00+01:00,2025-08-27 08:00:00+00:00,147.758,148.006,147.744,147.916,10564,True
